age,ed,lninc,debtinc,creddebt,lncreddebt,othdebt,lnothdebt,spoused,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,carvalue,commutetime,tenure,longmon,lnlongmon,longten,lnlongten,tollmon,tollten,equipmon,equipten,cardmon,cardten,wiremon,wireten,hourstv,income,total_spend,total_spend_ln
43,15,3.6109179126442243,4.9,0.438746,-0.8238346210527366,1.374254,0.31791103843294866,-1,1,2,0,2,0,0,0,0,0,26.0,28.0,28,9.75,2.277267285009756,256.85,5.548492256913277,20.25,537.9,0.0,0.0,0.0,0.0,0.0,0.0,21,37,240.26,5.481721670293229
57,13,3.8066624897703196,9.3,1.2010949999999998,0.18323364071892254,2.983905,1.0932328453735976,-1,1,4,0,0,0,0,0,0,4,23.400000000000002,40.029999999999745,26,9.95,2.2975725511705014,248.4,5.515040350059324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,45,258.84000000000003,5.556210110189065
37,11,3.4339872044851463,5.7,0.7562760000000001,-0.27934889006278085,1.0107240000000002,0.01066690573522037,9,3,6,0,0,0,0,0,0,6,17.0,31.0,64,28.65,3.3551534431607486,1808.8,7.50041892096376,24.5,1557.6,0.0,0.0,8.5,500.0,0.0,0.0,17,31,551.21,6.312115861770004
35,20,3.713572066704308,2.7,0.213651,-1.5434114363507516,0.893349,-0.11277795698568849,16,5,4,0,0,0,0,1,0,3,13.700000000000001,40.0,55,8.3,2.1162555148025524,440.65,6.088250909545669,0.0,0.0,50.4,2688.55,0.0,0.0,52.6,2825.8,14,41,736.13,6.60140673356634
39,18,4.442651256490317,14.2,1.7139399999999998,0.5387948137285637,10.35606,2.3375718556152654,-1,1,0,0,0,0,0,0,0,0,34.300000000000004,24.0,31,8.05,2.0856720914304723,251.45,5.527244162617974,0.0,0.0,40.55,1206.1,26.75,790.0,32.9,937.2,21,85,427.81000000000006,6.058679171784174
23,13,3.332204510175204,1.6,0.26656,-1.322155920003659,0.18144,-1.70683025844275,13,4,9,0,0,0,0,0,0,9,16.400000000000002,16.0,56,17.9,2.884800712846709,1057.7,6.963852018334007,0.0,0.0,0.0,0.0,7.5,440.0,0.0,0.0,25,28,549.45,6.308917777892933
75,16,2.995732273553991,2.1,0.24024,-1.4261168553070622,0.17976000000000003,-1.7161326511050632,-1,1,9,0,0,0,0,0,0,9,9.8,28.0,61,13.25,2.583997552432231,778.45,6.657304763135683,0.0,0.0,39.1,2371.45,16.0,1005.0,0.0,0.0,12,20,234.60000000000002,5.457881936219375
61,17,4.90527477843843,5.1,3.22218,1.1700581491161277,3.66282,1.2982333425401256,20,4,1,1,0,0,0,0,0,0,72.9,14.0,31,7.7,2.0412203288596382,299.15,5.700945119836041,0.0,0.0,0.0,0.0,8.5,205.0,0.0,0.0,13,135,1083.03,6.987517947448355
32,20,4.189654742026425,15.1,2.44167,0.8926822314218027,7.524329999999999,2.0181417701261,19,4,3,0,3,0,0,0,0,0,31.900000000000002,23.0,37,5.65,1.7316555451583497,233.3,5.452325179027384,29.25,1161.8,0.0,0.0,0.0,0.0,24.5,852.85,21,66,336.86,5.81966741377024
19,11,3.1354942159291497,25.900000000000002,1.119916,0.11325368249436246,4.837084,1.5763120598260913,13,3,0,0,0,0,0,0,0,0,14.0,18.0,22,6.7,1.9021075263969205,170.55,5.139028508864655,32.75,654.7,0.0,0.0,18.25,410.0,0.0,0.0,18,23,465.90000000000003,6.143971018822751
27,8,3.1780538303479458,17.599999999999998,0.40550400000000003,-0.9026245411103404,3.818496,1.3398566278139998,-1,1,2,0,0,2,0,0,0,0,9.8,17.0,10,5.65,1.7316555451583497,50.4,3.919991175077323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,24,246.7,5.508173023535311
66,17,4.07753744390572,12.1,2.0346149999999996,0.7103066118068367,5.104385,1.630099974232194,-1,1,1,1,0,0,0,0,0,0,29.0,26.0,45,12.7,2.5416019934645457,578.6,6.360611392542035,17.75,759.55,25.2,1068.95,12.75,500.0,0.0,0.0,31,59,1006.8299999999999,6.914562060195059
29,18,3.091042453358316,7.3,1.2173479999999999,0.19667472218480445,0.388652,-0.9450709373008808,-1,3,3,0,0,3,0,0,0,0,11.9,26.0,34,8.6,2.151762203259462,239.4,5.478135793123873,0.0,0.0,24.9,762.05,0.0,0.0,0.0,0.0,29,22,245.84,5.504680917822229
20,13,3.2188758248682006,2.1999999999999997,0.26674999999999993,-1.3214433888002746,0.28325,-1.2614253790740213,-1,1,4,0,0,0,0,0,2,0,12.5,22.0,9,2.85,1.0473189942805592,32.0,3.4657359027997265,24.25,193.5,36.25,316.25,9.5,45.0,35.35,266.95,12,25,251.03,5.52557245390196
57,18,3.4339872044851463,17.4,1.0518299999999998,0.0505315042991478,4.342169999999999,1.4683742231539645,15,2,6,3,0,0,0,3,0,0,18.3,40.029999999999745,27,7.4,2.0014800002101243,193.0,5.262690188904886,0.0,0.0,35.7,966.8,0.0,0.0,26.85,715.35,26,31,628.23,6.442906341456171
78,19,2.833213344056216,16.900000000000002,0.887757,-0.11905722208723907,1.985243,0.6857413247826853,19,2,7,0,0,0,0,0,0,7,9.600000000000001,15.0,50,26.1,3.261935314328648,1283.85,7.157618654995728,39.5,1898.25,51.1,2521.05,37.0,1910.0,39.35,1928.1,15,17,453.92999999999995,6.117943001131589
73,13,5.384495062789089,3.5000000000000004,5.30285,1.6682444118790207,2.3271500000000005,0.8446443429216404,-1,1,5,1,3,0,0,0,0,0,92.00100000000002,25.0,71,32.1,3.4688560301359703,2158.0,7.67693714581808,0.0,0.0,0.0,0.0,13.75,945.0,0.0,0.0,23,218,776.4200000000001,6.654693610880643
51,15,4.442651256490317,8.200000000000001,2.8089100000000005,1.0327965077369785,4.16109,1.4257770591828975,12,2,1,1,0,0,0,0,0,0,26.400000000000002,32.0,67,13.2,2.580216829592325,898.95,6.801227415572304,0.0,0.0,41.65,2768.8,27.25,1850.0,0.0,0.0,16,85,1144.6,7.042810509975002
21,16,3.091042453358316,18.0,0.396,-0.9263410677276565,3.564,1.270883509608563,-1,2,5,3,0,0,0,0,0,0,10.4,22.0,10,4.8,1.5686159179138452,37.15,3.6149637711637683,13.5,119.5,32.65,292.65,0.0,0.0,20.5,188.45,23,22,626.09,6.439494130734238
48,12,3.8918202981106265,14.499999999999998,3.829595,1.342759053475924,3.2754049999999997,1.1864415255635754,-1,1,1,1,0,0,0,0,0,0,24.400000000000002,27.0,24,8.5,2.1400661634962708,189.95,5.2467608796336345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,49,448.38,6.1056410871702536
40,16,3.332204510175204,11.200000000000001,1.4049280000000002,0.33998605592100967,1.731072,0.5487408697831196,15,2,0,0,0,0,0,0,0,0,14.8,24.0,25,5.4,1.6863989535702288,149.25,5.0056227522727115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,28,208.47000000000003,5.339795145994346
45,13,2.8903717578961645,7.7,0.580734,-0.5434624582922879,0.8052659999999999,-0.21658262136251444,-1,1,5,0,1,0,0,0,0,4,9.0,30.0,9,4.3,1.4586150226995167,30.15,3.4061849231731944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,18,271.78,5.6049929154923515
61,8,4.189654742026425,20.5,5.154929999999999,1.6399535383272605,8.375070000000001,2.1252594358851558,-1,1,1,1,0,0,0,0,0,0,38.300000000000004,33.0,29,3.65,1.2947271675944,102.0,4.624972813284271,17.0,461.0,0.0,0.0,0.0,0.0,0.0,0.0,27,66,643.6,6.467077415118228
20,12,2.995732273553991,20.599999999999998,0.49852,-0.696111570023961,3.62148,1.286882782064475,-1,1,0,0,0,0,0,0,0,0,-1.0,20.0,35,11.05,2.402430427963762,354.5,5.870708345972182,39.25,1419.6,0.0,0.0,64.25,3425.0,0.0,0.0,17,20,626.02,6.439382319471533
66,21,4.6913478822291435,7.000000000000001,3.6471400000000003,1.2939432988056847,3.9828600000000005,1.3820001541968674,20,4,7,0,0,0,0,1,0,6,-1.0,39.0,72,65.20100000000002,4.1774747946061055,4689.065999999999,8.452987680631336,58.752500000000055,3977.270500000003,0.0,0.0,24.25,1720.0,78.25,4530.186000000002,20,109,194.99,5.272948275197495
37,18,3.091042453358316,10.7,1.101672,0.09682902577359465,1.252328,0.2250042191975924,9,5,1,0,1,0,0,0,0,0,9.4,24.0,3,4.4,1.4816045409242156,9.7,2.272125885509337,10.25,34.5,0.0,0.0,7.25,10.0,25.55,52.6,18,22,185.74,5.224347846347863
50,10,4.890349128221754,6.0,0.51072,-0.6719337841607479,7.4692799999999995,2.010798608957172,-1,1,1,0,1,0,0,0,0,0,48.5,27.0,21,3.6,1.2809338454620642,66.55,4.197953544841121,33.25,683.85,0.0,0.0,32.25,620.0,0.0,0.0,24,133,600.97,6.398545016483998
74,15,4.04305126783455,25.8,9.367722,2.2372699503640567,5.338277999999999,1.674903129056744,-1,1,2,0,0,0,2,0,0,0,29.8,28.0,22,7.3,1.9878743481543455,161.8,5.086361004624392,0.0,0.0,29.55,633.5,0.0,0.0,0.0,0.0,23,57,604.09,6.403723193456948
32,16,3.4011973816621555,5.2,0.6489599999999999,-0.4323841974594283,0.91104,-0.09316847489246435,19,5,1,1,0,0,0,0,0,0,-1.0,26.0,26,8.95,2.191653532286764,213.85,5.365274834672918,33.5,868.9,0.0,0.0,18.25,465.0,0.0,0.0,25,30,825.71,6.716243622286221
44,13,3.6375861597263857,11.0,1.2330999999999999,0.20953132389434762,2.9469,1.0807537703667964,15,2,10,0,0,0,0,0,0,10,22.5,21.0,63,20.45,3.017982882488811,1306.3,7.174953992492518,0.0,0.0,0.0,0.0,24.5,1485.0,0.0,0.0,25,38,736.09,6.601352393861664
38,13,3.58351893845611,1.5,0.17658000000000001,-1.7339812475087006,0.36342,-1.0121960887612262,13,4,0,0,0,0,0,0,0,0,19.900000000000002,24.0,53,16.1,2.7788192719904172,843.75,6.73785624218674,22.75,1219.95,0.0,0.0,64.25,3460.0,0.0,0.0,22,36,596.22,6.390609726471327
23,18,4.430816798843313,5.7,0.344736,-1.0649763722703551,4.443264,1.4913892414997902,-1,2,0,0,0,0,0,0,0,0,35.7,21.0,10,5.8,1.7578579175523736,64.4,4.165113633110308,0.0,0.0,21.5,204.5,0.0,0.0,0.0,0.0,19,84,528.52,6.270080647546016
78,11,3.4965075614664802,13.200000000000001,0.8450639999999999,-0.16834291484809497,3.510936,1.2558826685952054,16,2,1,1,0,0,0,0,0,0,15.8,28.0,58,25.2,3.2268439945173775,1498.85,7.312453426384449,58.752500000000055,3623.25,0.0,0.0,29.25,1590.0,0.0,0.0,24,33,701.1700000000001,6.552750368332625
46,18,4.110873864173311,6.4,1.3468799999999999,0.2977908066000686,2.5571200000000003,0.938881625203961,17,5,0,0,0,0,0,0,0,0,-1.0,26.0,26,13.25,2.583997552432231,270.9,5.6017497490910495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,61,686.61,6.5317664454383575
74,18,4.6443908991413725,11.4,3.924336,1.367197164948657,7.931664,2.0708628496998225,-1,1,13,3,0,0,0,2,0,8,59.1,22.0,72,47.6,3.8628327612373745,3549.45,8.17454794088917,41.0,2822.65,0.0,0.0,41.0,2875.0,0.0,0.0,12,104,806.15,6.6922698294097485
35,19,3.5263605246161616,2.3,0.33235000000000003,-1.101566648494546,0.44965,-0.7992857766216126,-1,1,1,0,1,0,0,0,0,0,17.1,17.0,13,5.35,1.6770965609079151,66.3,4.194189897191817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,34,633.3000000000001,6.450944243522385
48,11,3.2188758248682006,9.0,0.91575,-0.08801187732321335,1.33425,0.28836933623191713,-1,1,2,0,2,0,0,0,0,0,12.0,24.0,38,15.15,2.7180005319553784,547.95,6.306184041909401,25.0,869.85,0.0,0.0,12.75,440.0,0.0,0.0,25,25,269.33000000000004,5.595937393538776
39,14,3.6109179126442243,21.6,2.949048,1.0814824064046424,5.042952,1.6179916249053283,-1,2,0,0,0,0,0,0,0,0,20.8,27.0,63,16.0,2.772588722239781,968.95,6.876213010972259,33.25,2102.2,0.0,0.0,36.25,2300.0,0.0,0.0,15,37,1051.8700000000001,6.958324811517255
23,8,2.772588722239781,4.7,0.127088,-2.0628755190913606,0.624912,-0.47014443915898607,10,3,0,0,0,0,0,0,0,0,10.3,17.0,19,6.6,1.8870696490323797,127.45,4.847724130822124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,16,136.8,4.918520005188451
40,20,3.784189633918261,5.2,0.44844799999999996,-0.8019625462340685,1.8395519999999999,0.6095220637143807,17,5,0,0,0,0,0,0,0,0,27.8,22.0,39,7.0,1.9459101490553132,262.55,5.570441540083868,13.0,522.7,0.0,0.0,0.0,0.0,0.0,0.0,28,44,747.94,6.617322760853427
35,21,3.6109179126442243,14.399999999999999,3.6443519999999996,1.2931785718785014,1.6836479999999998,0.5209628678428629,-1,1,1,1,0,0,0,0,0,0,18.6,21.0,32,8.35,2.122261538862764,272.25,5.60672076181307,24.0,774.6,0.0,0.0,10.5,305.0,0.0,0.0,16,37,2216.03,7.703472585681675
57,8,4.290459441148391,6.3,0.9887850000000001,-0.01127836229668735,3.610215,1.283767327358058,-1,1,8,2,0,0,1,0,0,5,43.400000000000006,22.0,72,45.95,3.827553848801696,3208.9,8.073683478268427,31.25,2082.35,0.0,0.0,10.0,690.0,0.0,0.0,16,73,218.29000000000002,5.385824453986271
39,14,4.430816798843313,13.900000000000002,2.8956480000000004,1.0632089201747137,8.780352,2.1725164979595712,14,2,0,0,0,0,0,0,0,0,49.0,24.0,42,16.3,2.791165107812717,710.6,6.566109683586927,0.0,0.0,0.0,0.0,5.5,220.0,0.0,0.0,13,84,347.96000000000004,5.8520875306393405
34,19,4.955827057601261,6.9,5.0459700000000005,1.6185899048979822,4.7520299999999995,1.5585718951717291,14,2,7,1,0,0,0,0,0,6,83.0,31.0,9,4.1,1.410986973710262,45.2,3.8110970868381857,0.0,0.0,31.3,262.15,0.0,0.0,0.0,0.0,17,142,683.78,6.527636228459238
27,20,4.127134385045092,13.3,0.882322,-0.12519821023552255,7.363678,1.9965595361790702,18,5,5,1,3,0,0,0,0,0,40.900000000000006,22.0,29,6.45,1.864080130807681,200.6,5.301312875527835,0.0,0.0,40.85,1152.8,0.0,0.0,45.8,1315.8,22,62,326.47999999999996,5.78836869109755
69,13,3.4011973816621555,25.5,2.8534500000000005,1.048528788500123,4.79655,1.567896909489228,14,2,0,0,0,0,0,0,0,0,13.0,29.0,72,34.05,3.527830032595521,2406.7,7.786011793538359,0.0,0.0,0.0,0.0,64.25,4011.19999999999,0.0,0.0,22,30,433.45000000000005,6.071776449314649
66,17,3.4339872044851463,7.000000000000001,0.8332800000000002,-0.18238555884204172,1.3367200000000001,0.290218852103751,-1,1,4,0,0,0,0,0,0,4,10.600000000000001,24.0,51,9.8,2.2823823856765264,568.55,6.343089260070732,0.0,0.0,29.25,1463.4,14.75,800.0,0.0,0.0,13,31,346.47,5.847796234795106
26,11,3.332204510175204,21.8,0.860664,-0.1500510946218129,5.243336,1.6569579369842742,-1,3,0,0,0,0,0,0,0,0,18.8,39.0,64,15.0,2.70805020110221,954.95,6.861658983089163,0.0,0.0,0.0,0.0,26.5,1570.0,0.0,0.0,23,28,856.04,6.75231710402194
79,14,2.1972245773362196,1.7999999999999998,0.070308,-2.6548696886314853,0.11429904,-2.1682409342213766,12,2,1,0,0,0,1,0,0,0,4.7,21.0,71,23.85,3.1717842173343502,1686.65,7.430499592141655,49.25,3548.0,0.0,0.0,28.25,1995.0,0.0,0.0,20,9,245.76999999999998,5.504396139235654
77,14,2.302585092994046,14.2,0.4757,-0.7429678755439012,0.9442999999999999,-0.05731136671311364,-1,1,2,0,2,0,0,0,0,0,3.4000000000000004,31.0,72,21.9,3.086486636822455,1569.55,7.358544233053964,0.0,0.0,38.7,2790.15,24.75,1640.0,0.0,0.0,20,10,297.39,5.695044408712916
59,21,5.605838763584888,8.9,8.1435,2.0972200630314783,18.5565,2.920820131988859,-1,1,2,0,2,0,0,0,0,0,-1.0,32.0,59,8.0,2.0794415416798357,442.05,6.091422997851813,32.5,1921.55,54.9,3196.55,20.25,1085.0,47.0,2746.55,27,300,1772.0100000000002,7.479869774489961
24,15,3.091042453358316,5.3,0.634304,-0.45522694419789383,0.531696,-0.6316833815394505,10,4,2,2,0,0,0,0,0,0,9.5,30.0,20,11.75,2.463853240590168,257.75,5.551990122897069,23.0,472.1,47.05,825.05,33.25,595.0,32.05,654.65,25,22,110.17,4.702024627351974
23,18,3.367295829986474,10.6,0.17214400000000002,-1.7594239431305836,2.901856,1.0653505322797678,15,6,9,0,3,0,0,0,0,5,14.200000000000001,26.0,43,7.8,2.0541237336955462,320.8,5.77081787599236,0.0,0.0,26.6,1153.3,0.0,0.0,0.0,0.0,20,29,495.78,6.206132279941148
41,15,3.4011973816621555,13.900000000000002,1.3969500000000001,0.33429128865363955,2.7730499999999996,1.019947797484427,14,5,0,0,0,0,0,0,0,0,12.600000000000001,33.0,38,9.5,2.2512917986064953,366.85,5.904953045160004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,30,748.4100000000001,6.617950956149255
18,13,3.713572066704308,0.8999999999999999,0.311436,-1.1665614193277898,0.11429904,-2.1682409342213766,10,6,6,3,0,0,0,0,0,3,12.9,36.0,7,12.65,2.5376572151735295,83.8,4.428433007488037,0.0,0.0,31.95,179.15,0.0,0.0,0.0,0.0,25,41,321.04,5.771565725958661
69,10,3.6375861597263857,1.2,0.131328,-2.030057268313942,0.324672,-1.1249398370379122,9,2,2,2,0,0,0,0,0,0,19.8,25.0,72,65.20100000000002,4.1774747946061055,4689.065999999999,8.452987680631336,0.0,0.0,0.0,0.0,24.75,1610.0,0.0,0.0,23,38,98.88,4.59390699370938
61,13,2.772588722239781,19.8,0.931392,-0.07107503769127602,2.2366080000000004,0.8049604324632846,15,2,1,0,1,0,0,0,0,0,8.3,26.0,72,54.6,4.000033882750859,3721.95,8.222003003474136,0.0,0.0,0.0,0.0,37.25,2470.0,0.0,0.0,16,16,305.15,5.7208034589905035
19,13,3.091042453358316,11.1,0.92796,-0.07476665057319265,1.51404,0.41478157474551314,-1,1,3,1,0,2,0,0,0,0,7.300000000000001,31.0,17,3.3,1.1939224684724346,60.85,4.108411819433536,30.0,548.8,0.0,0.0,8.5,155.0,0.0,0.0,19,22,252.34,5.530777384499595
48,20,3.295836866004329,14.499999999999998,1.0883699999999998,0.0846811641512663,2.8266299999999998,1.0390851893534556,17,2,5,0,0,0,0,0,0,5,18.1,24.0,52,17.5,2.8622008809294686,895.6,6.7974938847246,0.0,0.0,42.65,2177.35,23.25,1145.0,38.75,2044.1,14,27,479.28000000000003,6.17228497777567
23,14,2.772588722239781,16.3,1.01712,0.0169751042059616,1.59088,0.46428732224962643,-1,2,4,0,0,0,0,0,0,4,5.6000000000000005,34.0,22,9.25,2.224623551524334,191.3,5.253842876446207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,16,216.19,5.376157650666373
55,17,2.8903717578961645,10.6,0.799452,-0.22382878603390446,1.1085479999999999,0.10305105089586884,-1,1,10,0,0,0,0,0,0,10,12.5,28.0,68,20.75,3.0325462466767075,1462.0,7.2875606403097235,0.0,0.0,0.0,0.0,22.5,1540.0,0.0,0.0,29,18,700.66,6.552022747975662
24,16,3.1780538303479458,4.9,0.773808,-0.25643149818038463,0.4021920000000001,-0.9108256924430964,-1,1,1,0,1,0,0,0,0,0,11.3,21.0,8,4.7,1.547562508716013,31.5,3.449987545831587,19.0,149.8,34.5,258.45,14.75,95.0,0.0,0.0,15,24,687.4100000000001,6.532930911880475
29,17,4.204692619390966,9.9,3.528756,1.2609454009029262,3.104244,1.1327702074789285,-1,1,2,0,2,0,0,0,0,0,30.0,22.0,6,3.3,1.1939224684724346,15.8,2.760009940032921,0.0,0.0,23.95,113.25,0.0,0.0,0.0,0.0,18,67,1346.0600000000002,7.2049370857342
21,16,3.6109179126442243,2.7,0.375624,-0.9791666359258261,0.6233759999999999,-0.47260541094629305,-1,1,8,2,0,0,0,0,0,6,25.8,15.0,10,3.9,1.3609765531356006,29.7,3.391147045808654,10.5,101.4,0.0,0.0,20.25,165.0,0.0,0.0,15,37,169.09,5.130431117550338
18,13,2.6390573296152584,7.199999999999999,0.178416,-1.723637376759131,0.829584,-0.1868309086558904,-1,1,8,2,0,0,0,0,0,6,8.200000000000001,28.0,3,3.75,1.3217558399823195,6.0,1.791759469228055,0.0,0.0,0.0,0.0,13.75,20.0,0.0,0.0,23,14,435.74,6.077045735198188
57,19,3.6888794541139363,2.3,0.28335999999999995,-1.261037104947614,0.63664,-0.45155093230351856,16,2,0,0,0,0,0,0,0,0,15.600000000000001,23.0,57,18.45,2.915064370486536,1104.5,7.0071480228601715,0.0,0.0,0.0,0.0,0.0,0.0,39.35,2279.8,21,40,316.31000000000006,5.756722745366695
42,12,4.31748811353631,7.5,1.36125,0.30840339526503324,4.26375,1.4501490547507183,-1,1,0,0,0,0,0,0,0,0,38.0,21.0,2,2.15,0.7654678421395714,18.75,2.9311937524164198,21.5,56.85,0.0,0.0,15.5,5.0,0.0,0.0,17,75,515.02,6.2442057348611355
57,20,4.574710978503383,9.0,5.36895,1.6806323586758916,3.3610500000000005,1.2122534251571582,19,2,0,0,0,0,0,0,0,0,45.300000000000004,16.0,41,14.15,2.649714624089247,628.5,6.443336028030302,0.0,0.0,25.85,1037.75,25.0,955.0,0.0,0.0,22,97,651.63,6.479476916183712
39,12,3.1780538303479458,7.000000000000001,1.0903200000000002,0.08647123113712066,0.58968,-0.5281752621011038,13,3,7,1,1,0,0,0,0,5,11.700000000000001,37.0,47,20.45,3.017982882488811,927.5,6.83249279448159,23.75,1074.05,37.85,1705.05,25.0,1200.0,33.2,1506.15,24,24,434.15999999999997,6.073413129755149
79,11,2.833213344056216,9.4,0.861322,-0.14928686072905695,0.736678,-0.30560438864140554,-1,1,0,0,0,0,0,0,0,0,-1.0,32.0,68,11.7,2.4595888418037104,776.35,6.654603449427179,32.25,2146.7,0.0,0.0,40.75,2650.0,0.0,0.0,20,17,236.11,5.4642977981288725
65,21,4.406719247264253,8.0,2.5780800000000004,0.947044935843122,3.98192,1.3817641150333588,16,4,3,3,0,0,0,0,0,0,42.900000000000006,23.0,71,45.3,3.8133070324889884,3193.35,8.068825801489858,45.0,3277.4,45.95,3285.1,37.5,2640.0,0.0,0.0,20,82,432.81,6.070298832625791
43,17,3.9889840465642745,19.400000000000002,2.336148,0.8485034191234472,8.139852000000001,2.096771998030976,-1,1,9,0,0,0,0,0,0,9,-1.0,30.0,41,9.45,2.2460147415056513,365.95,5.9024967120472365,0.0,0.0,0.0,0.0,12.5,540.0,0.0,0.0,24,54,551.63,6.312877531677343
55,13,3.871201010907891,10.100000000000001,0.7805280000000001,-0.2477846652306606,4.067472,1.4030216762520826,-1,1,1,1,0,0,0,0,0,0,21.200000000000003,31.0,63,26.5,3.2771447329921766,1501.5,7.314219887423385,0.0,0.0,0.0,0.0,20.0,1280.0,0.0,0.0,21,48,764.1800000000001,6.638803363510947
37,18,4.04305126783455,11.1,2.208123,0.7921428333850373,4.1188769999999995,1.4155805533911794,-1,2,9,0,0,3,0,0,0,6,31.6,18.0,30,8.9,2.186051276738094,289.0,5.666426688112432,35.75,1138.4,49.9,1437.35,13.5,330.0,53.55,1551.95,15,57,963.8,6.870883804206232
26,17,3.713572066704308,7.7,0.318857,-1.143012552565023,2.838143,1.0431499650653377,17,4,0,0,0,0,0,0,0,0,-1.0,27.0,9,6.8,1.916922612182061,66.45,4.196449785159254,19.25,209.5,0.0,0.0,22.75,215.0,33.95,299.65,18,41,637.2,6.457083578035894
29,13,2.995732273553991,2.6,0.32864,-1.1127923522419436,0.19136000000000003,-1.65359880821987,11,4,0,0,0,0,0,0,0,0,10.700000000000001,15.0,47,13.4,2.5952547069568657,623.25,6.434947722403667,0.0,0.0,0.0,0.0,12.75,595.0,0.0,0.0,31,20,556.07,6.320894185606509
34,20,4.8283137373023015,14.000000000000002,5.3025,1.6681784074567005,12.1975,2.501231012707855,-1,2,0,0,0,0,0,0,0,0,-1.0,28.0,38,12.1,2.4932054526026954,443.1,6.093795478205444,31.0,1103.25,63.30050000000001,2599.75,21.25,855.0,71.2,2685.15,26,125,1270.8,7.147401902395361
18,13,2.8903717578961645,2.5,0.13545000000000001,-1.999152710451033,0.31455,-1.1566122329660984,10,3,0,0,0,0,0,0,0,0,10.700000000000001,24.0,9,5.1,1.62924053973028,41.4,3.7232808808312687,0.0,0.0,21.35,165.3,0.0,0.0,0.0,0.0,24,18,360.23,5.886742716336424
58,13,4.59511985013459,18.8,4.448268,1.4925148069317755,14.163732,2.650684612861951,-1,1,7,1,0,0,0,0,0,6,36.0,20.0,72,49.05,3.892840186011372,3452.55,8.146868367437813,0.0,0.0,0.0,0.0,22.75,1620.0,0.0,0.0,19,99,347.92,5.851972568289383
18,13,2.70805020110221,5.3,0.328335,-1.1137208503489096,0.46666499999999994,-0.7621436234818458,-1,1,2,2,0,0,0,0,0,0,7.300000000000001,26.0,6,5.4,1.6863989535702288,39.15,3.667400422436812,15.75,91.4,0.0,0.0,15.0,75.0,0.0,0.0,20,15,471.23,6.155346297543303
23,18,3.332204510175204,5.4,0.15875999999999998,-1.8403616510672725,1.35324,0.30250171705005957,-1,1,0,0,0,0,0,0,0,0,13.600000000000001,13.0,23,6.15,1.8164520818184267,146.8,4.9890711161804155,25.0,573.2,38.6,878.1,26.75,560.0,0.0,0.0,22,28,366.21000000000004,5.903206939349818
19,11,3.1354942159291497,11.799999999999999,0.431526,-0.8404275153492281,2.282474,0.8252599424034884,9,3,3,0,0,0,0,0,0,3,10.5,30.0,17,9.05,2.2027647577118348,142.9,4.9621450849358215,0.0,0.0,0.0,0.0,7.25,135.0,0.0,0.0,12,23,515.58,6.245292480553187
63,11,3.091042453358316,6.3,0.529452,-0.6359127696078504,0.8565480000000001,-0.1548449207567347,12,5,0,0,0,0,0,0,0,0,12.5,18.0,15,12.4,2.517696472610991,194.15,5.268631056177676,24.0,358.35,0.0,0.0,29.75,410.0,0.0,0.0,24,22,156.67,5.054141682405396
65,13,3.6109179126442243,15.9,2.029635,0.7078559739315415,3.853365,1.348946792535434,-1,1,1,0,1,0,0,0,0,0,22.900000000000002,17.0,44,7.5,2.0149030205422647,322.0,5.7745515455444085,24.5,963.8,0.0,0.0,11.0,445.0,0.0,0.0,31,37,132.15,4.883937641050299
34,18,4.574710978503383,5.800000000000001,2.301034,0.8333585871283298,3.3249660000000003,1.2014594484916263,13,2,13,2,0,0,0,0,0,11,41.1,25.0,2,6.55,1.8794650496471605,11.5,2.4423470353692043,12.75,23.45,45.65,56.5,64.25,55.0,39.2,57.4,24,97,982.8900000000001,6.890497211545856
46,17,5.081404364984463,13.700000000000001,11.381412000000001,2.4319814983298764,10.675588000000001,2.367959639564946,-1,2,2,0,0,0,0,0,0,2,83.30000000000001,29.0,11,3.2,1.1631508098056809,38.95,3.6622787723167574,14.5,156.3,43.25,373.6,40.5,380.0,25.25,236.0,15,161,481.94,6.177819624974356
39,17,3.091042453358316,9.9,0.823284,-0.1944540588517806,1.3547159999999998,0.303591838267811,17,5,4,3,1,0,0,0,0,0,11.9,21.0,8,4.35,1.4701758451005926,38.45,3.649358695951653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,22,417.32,6.033853313599769
64,19,5.605838763584888,18.0,14.280358400000008,2.65891009010391,24.064260000000036,3.180802494885117,11,6,13,3,0,0,0,0,0,10,81.7,15.0,54,17.35,2.8535925063928684,976.85,6.8843331090376445,0.0,0.0,46.15,2464.8,7.5,380.0,38.25,2007.1,16,279,1281.07,7.155450945212504
